city,lat,lon,currentSpeed,freeFlowSpeed,currentTravelTime,freeFlowTravelTime,main,description,temp,feels_like,temp_min,temp_max,pressure,humidity,speed,deg,cloudiness (%),rain,gust,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,averageSpeedDifference,averageTimeDifference,day,year,month,week,hour,minute
Porto,41.14961,-8.61099,15,15,31,31,Clouds,scattered clouds,14.56,14.32,14.46,14.73,1018,86,2.57,200,40,0.0,0.0,2,226.97,0.15,2.51,85.83,2.21,2.9,5.86,0.1,0,0,2,2022,4,17,10,34
Faro,37.019356,-7.93044,28,28,148,148,Clouds,few clouds,17.84,17.46,16.75,17.86,1018,68,4.63,310,20,0.0,0.0,2,203.61,0.23,1.11,82.97,1.21,4.55,8.05,0.0,0,0,2,2022,4,17,10,34
Lisboa,38.7071,-9.13549,12,29,45,18,Clouds,broken clouds,16.83,16.4,15.44,18.47,1013,70,3.09,360,75,0.0,0.0,1,230.31,0.34,5.14,77.25,2.12,3.62,5.68,0.78,17,27,2,2022,4,17,10,44
Porto,41.14961,-8.61099,10,14,46,33,Clouds,scattered clouds,14.56,14.32,14.46,14.73,1018,86,2.57,200,40,0.0,0.0,2,226.97,0.15,2.51,85.83,2.21,2.9,5.86,0.1,4,13,2,2022,4,17,10,44
Faro,37.019356,-7.93044,28,28,148,148,Clouds,few clouds,16.86,16.61,16.75,17.18,1018,77,4.12,260,20,0.0,0.0,2,203.61,0.23,1.11,82.97,1.21,4.55,8.05,0.0,0,0,2,2022,4,17,10,44
Lisboa,38.7071,-9.13549,9,29,60,18,Clouds,broken clouds,16.92,16.42,15.9,18.62,1013,67,3.6,320,75,0.0,0.0,1,230.31,0.34,5.14,77.25,2.12,3.62,5.68,0.78,20,42,2,2022,4,17,10,54
Porto,41.14961,-8.61099,15,15,31,31,Clouds,scattered clouds,14.56,14.24,14.46,15.16,1018,83,2.57,220,40,0.0,0.0,2,226.97,0.15,2.51,85.83,2.21,2.9,5.86,0.1,0,0,2,2022,4,17,10,54
Faro,37.019356,-7.93044,28,28,148,148,Clouds,few clouds,16.85,16.6,16.19,17.74,1018,77,4.12,260,20,0.0,0.0,2,203.61,0.23,1.11,82.97,1.21,4.55,8.05,0.0,0,0,2,2022,4,17,10,54
Lisboa,38.7071,-9.13549,15,30,36,18,Clouds,broken clouds,17.65,17.17,16.14,19.78,1012,65,3.6,320,75,0.0,0.0,1,230.31,0.34,5.14,77.25,2.12,3.62,5.68,0.78,15,18,2,2022,4,17,11,4
Porto,41.14961,-8.61099,12,15,38,31,Clouds,scattered clouds,15.72,15.38,14.46,17.34,1017,78,2.57,220,40,0.0,0.0,2,226.97,0.15,2.51,85.83,2.21,2.9,5.86,0.1,3,7,2,2022,4,17,11,4
Faro,37.019356,-7.93044,28,28,148,148,Clouds,few clouds,16.86,16.61,16.75,18.29,1018,77,4.12,260,20,0.0,0.0,2,203.61,0.23,1.11,82.97,1.21,4.55,8.05,0.0,0,0,2,2022,4,17,11,4
Lisboa,38.7071,-9.13549,12,31,45,17,Clouds,broken clouds,17.6,17.09,16.14,19.23,1012,64,3.6,320,75,0.0,0.0,1,230.31,0.34,5.14,77.25,2.12,3.62,5.68,0.78,19,28,2,2022,4,17,11,14
Porto,41.14961,-8.61099,15,15,31,31,Clouds,scattered clouds,15.72,15.44,14.46,17.34,1017,80,2.57,220,40,0.0,0.0,2,226.97,0.15,2.51,85.83,2.21,2.9,5.86,0.1,0,0,2,2022,4,17,11,14
Faro,37.019356,-7.93044,28,28,148,148,Clouds,scattered clouds,16.86,16.61,16.75,18.85,1018,77,4.63,240,40,0.0,0.0,2,203.61,0.23,1.11,82.97,1.21,4.55,8.05,0.0,0,0,2,2022,4,17,11,14
Lisboa,38.7071,-9.13549,9,31,60,17,Clouds,broken clouds,17.82,17.33,16.14,19.73,1019,64,3.09,360,75,0.0,0.0,1,230.31,0.34,5.14,77.25,2.12,3.62,5.68,0.78,22,43,2,2022,4,17,11,24
Porto,41.14961,-8.61099,15,15,31,31,Clouds,scattered clouds,15.25,14.97,14.73,15.71,1018,82,3.6,220,40,0.0,0.0,2,226.97,0.15,2.51,85.83,2.21,2.9,5.86,0.1,0,0,2,2022,4,17,11,24
Faro,37.019356,-7.93044,21,27,198,154,Clouds,scattered clouds,16.86,16.61,16.86,18.85,1018,77,4.63,240,40,0.0,0.0,2,203.61,0.23,1.11,82.97,1.21,4.55,8.05,0.0,6,44,2,2022,4,17,11,24
Lisboa,38.7071,-9.13549,18,30,30,18,Clouds,broken clouds,17.68,17.17,16.7,18.67,1014,64,3.09,360,75,0.0,0.0,2,223.64,0.4,3.09,83.69,1.79,2.94,4.8,0.63,12,12,2,2022,4,17,11,35
Porto,41.14961,-8.61099,15,15,31,31,Clouds,scattered clouds,15.25,14.97,14.73,15.71,1018,82,3.6,220,40,0.0,0.0,2,223.64,0.24,2.12,90.12,2.18,2.79,5.61,0.04,0,0,2,2022,4,17,11,35
Faro,37.019356,-7.93044,28,28,148,148,Clouds,scattered clouds,16.86,16.61,16.86,19.4,1018,77,4.63,240,40,0.0,0.0,2,203.61,0.14,0.84,86.55,1.07,3.89,6.37,0.0,0,0,2,2022,4,17,11,35
Lisboa,38.7071,-9.13549,11,30,49,18,Clouds,broken clouds,17.54,17.02,16.48,19.01,1014,64,3.09,360,75,0.0,0.0,2,223.64,0.4,3.09,83.69,1.79,2.94,4.8,0.63,19,31,2,2022,4,17,11,45
Porto,41.14961,-8.61099,15,15,31,31,Clouds,scattered clouds,16.49,16.23,14.73,18.45,1018,78,3.6,220,40,0.0,0.0,2,223.64,0.24,2.12,90.12,2.18,2.79,5.61,0.04,0,0,2,2022,4,17,11,45
Faro,37.019356,-7.93044,28,28,148,148,Clouds,scattered clouds,17.86,17.58,17.86,19.96,1018,72,5.66,250,40,0.0,0.0,2,203.61,0.14,0.84,86.55,1.07,3.89,6.37,0.0,0,0,2,2022,4,17,11,45
Lisboa,38.7071,-9.13549,10,29,54,18,Clouds,broken clouds,17.79,17.24,16.65,19.7,1014,62,4.63,320,75,0.0,0.0,2,223.64,0.4,3.09,83.69,1.79,2.94,4.8,0.63,19,36,2,2022,4,17,11,55
Porto,41.14961,-8.61099,15,15,31,31,Clouds,scattered clouds,16.71,16.5,15.47,18.45,1018,79,3.6,240,40,0.0,0.0,2,223.64,0.24,2.12,90.12,2.18,2.79,5.61,0.04,0,0,2,2022,4,17,11,55
Faro,37.019356,-7.93044,28,28,148,148,Clouds,scattered clouds,17.86,17.58,17.86,19.96,1018,72,5.66,250,40,0.0,0.0,2,203.61,0.14,0.84,86.55,1.07,3.89,6.37,0.0,0,0,2,2022,4,17,11,55
Lisboa,38.7071,-9.13549,7,29,78,18,Clouds,broken clouds,17.87,17.33,16.65,20.26,1012,62,4.63,320,75,0.0,0.0,2,223.64,0.4,3.09,83.69,1.79,2.94,4.8,0.63,22,60,2,2022,4,17,12,5
Porto,41.14961,-8.61099,7,14,66,33,Clouds,scattered clouds,16.58,16.33,15.58,17.9,1018,78,3.6,240,40,0.0,0.0,2,223.64,0.24,2.12,90.12,2.18,2.79,5.61,0.04,7,33,2,2022,4,17,12,5
Faro,37.019356,-7.93044,28,28,148,148,Clouds,scattered clouds,17.86,17.58,17.74,17.86,1018,72,5.66,250,40,0.0,0.0,2,203.61,0.14,0.84,86.55,1.07,3.89,6.37,0.0,0,0,2,2022,4,17,12,5
Lisboa,38.7071,-9.13549,6,28,91,19,Clouds,broken clouds,18.09,17.55,16.65,20.26,1012,61,4.63,320,75,0.0,0.0,2,223.64,0.4,3.09,83.69,1.79,2.94,4.8,0.63,22,72,2,2022,4,17,12,15
Porto,41.14961,-8.61099,5,14,93,33,Clouds,scattered clouds,16.58,16.33,15.58,17.9,1018,78,3.6,240,40,0.0,0.0,2,223.64,0.24,2.12,90.12,2.18,2.79,5.61,0.04,9,60,2,2022,4,17,12,15
Faro,37.019356,-7.93044,28,28,148,148,Clouds,scattered clouds,17.86,17.58,17.18,17.86,1018,72,6.17,240,40,0.0,0.0,2,203.61,0.14,0.84,86.55,1.07,3.89,6.37,0.0,0,0,2,2022,4,17,12,15
Lisboa,38.7071,-9.13549,7,28,78,19,Clouds,broken clouds,17.79,17.24,16.7,18.85,1014,62,5.14,320,75,0.0,0.0,2,223.64,0.4,3.09,83.69,1.79,2.94,4.8,0.63,21,59,2,2022,4,17,12,25
Porto,41.14961,-8.61099,15,15,31,31,Clouds,scattered clouds,16.5,16.19,15.47,17.9,1018,76,4.12,240,40,0.0,0.0,2,223.64,0.24,2.12,90.12,2.18,2.79,5.61,0.04,0,0,2,2022,4,17,12,25
Faro,37.019356,-7.93044,28,28,148,148,Clouds,scattered clouds,17.86,17.58,17.74,17.86,1018,72,6.17,240,40,0.0,0.0,2,203.61,0.14,0.84,86.55,1.07,3.89,6.37,0.0,0,0,2,2022,4,17,12,25
Lisboa,38.7071,-9.13549,14,30,39,18,Clouds,broken clouds,18.17,17.64,17.25,20.26,1014,61,5.14,320,75,0.0,0.0,2,220.3,0.37,2.1,89.41,1.57,2.73,4.67,0.56,16,21,2,2022,4,17,12,35
Porto,41.14961,-8.61099,7,14,66,33,Clouds,scattered clouds,16.57,16.29,15.55,17.97,1017,77,4.12,240,40,0.0,0.0,2,223.64,0.28,1.78,94.41,2.09,2.89,5.37,0.0,7,33,2,2022,4,17,12,35
Faro,37.019356,-7.93044,28,28,148,148,Clouds,scattered clouds,17.85,17.57,17.3,17.86,1018,72,6.17,240,40,0.0,0.0,2,201.94,0.11,0.74,88.69,1.04,3.48,5.31,0.02,0,0,2,2022,4,17,12,35
Lisboa,38.7071,-9.13549,14,29,39,18,Clouds,broken clouds,18.32,17.75,17.21,19.64,1014,59,5.14,320,75,0.0,0.0,2,220.3,0.37,2.1,89.41,1.57,2.73,4.67,0.56,15,21,2,2022,4,17,12,45
Porto,41.14961,-8.61099,9,14,51,33,Clouds,scattered clouds,15.65,15.36,15.49,15.75,1018,80,4.12,240,40,0.0,0.0,2,223.64,0.28,1.78,94.41,2.09,2.89,5.37,0.0,5,18,2,2022,4,17,12,45
Faro,37.019356,-7.93044,28,28,148,148,Clouds,scattered clouds,17.85,17.57,17.3,17.86,1018,72,6.17,240,40,0.0,0.0,2,201.94,0.11,0.74,88.69,1.04,3.48,5.31,0.02,0,0,2,2022,4,17,12,45
Lisboa,38.7071,-9.13549,30,30,18,18,Clouds,broken clouds,18.34,17.77,17.2,19.78,1014,59,5.14,320,75,0.0,0.0,2,220.3,0.37,2.1,89.41,1.57,2.73,4.67,0.56,0,0,2,2022,4,17,12,55
Porto,41.14961,-8.61099,15,15,31,31,Clouds,scattered clouds,16.94,16.62,14.6,18.45,1017,74,3.6,240,40,0.0,0.0,2,223.64,0.28,1.78,94.41,2.09,2.89,5.37,0.0,0,0,2,2022,4,17,12,55
Faro,37.019356,-7.93044,28,28,148,148,Clouds,scattered clouds,16.88,16.63,16.86,18.41,1018,77,6.17,240,40,0.0,0.0,2,201.94,0.11,0.74,88.69,1.04,3.48,5.31,0.02,0,0,2,2022,4,17,12,55
Lisboa,38.7071,-9.13549,13,31,42,17,Clouds,broken clouds,18.56,17.99,17.25,19.78,1012,58,5.14,320,75,0.0,0.0,2,220.3,0.37,2.1,89.41,1.57,2.73,4.67,0.56,18,25,2,2022,4,17,13,5
Porto,41.14961,-8.61099,15,15,31,31,Clouds,scattered clouds,17.12,16.82,14.67,18.52,1017,74,3.6,240,40,0.0,0.0,2,223.64,0.28,1.78,94.41,2.09,2.89,5.37,0.0,0,0,2,2022,4,17,13,5
Faro,37.019356,-7.93044,28,28,148,148,Clouds,scattered clouds,16.88,16.63,16.86,18.41,1018,77,6.17,240,40,0.0,0.0,2,201.94,0.11,0.74,88.69,1.04,3.48,5.31,0.02,0,0,2,2022,4,17,13,5
Lisboa,38.7071,-9.13549,15,30,36,18,Clouds,scattered clouds,18.37,17.86,17.25,19.78,1014,61,5.14,320,40,0.0,0.0,2,220.3,0.37,2.1,89.41,1.57,2.73,4.67,0.56,15,18,2,2022,4,17,13,15
Porto,41.14961,-8.61099,15,15,31,31,Clouds,scattered clouds,17.08,16.78,14.62,18.47,1017,74,3.6,240,40,0.0,0.0,2,223.64,0.28,1.78,94.41,2.09,2.89,5.37,0.0,0,0,2,2022,4,17,13,15
Faro,37.019356,-7.93044,28,28,148,148,Clouds,few clouds,17.86,17.71,16.63,17.86,1018,77,6.69,240,20,0.0,0.0,2,201.94,0.11,0.74,88.69,1.04,3.48,5.31,0.02,0,0,2,2022,4,17,13,15
Lisboa,38.7071,-9.13549,22,29,24,18,Clouds,scattered clouds,18.18,17.67,17.25,18.92,1018,62,5.14,320,40,0.0,0.0,2,220.3,0.37,2.1,89.41,1.57,2.73,4.67,0.56,7,6,2,2022,4,17,13,25
Porto,41.14961,-8.61099,15,15,31,31,Clouds,scattered clouds,15.74,15.43,15.16,16.47,1018,79,4.12,250,40,0.0,0.0,2,223.64,0.28,1.78,94.41,2.09,2.89,5.37,0.0,0,0,2,2022,4,17,13,25
Faro,37.019356,-7.93044,28,28,148,148,Clouds,few clouds,17.87,17.72,16.63,18.41,1018,77,6.69,240,20,0.0,0.0,2,201.94,0.11,0.74,88.69,1.04,3.48,5.31,0.02,0,0,2,2022,4,17,13,25
Lisboa,38.7071,-9.13549,19,30,28,18,Clouds,scattered clouds,18.62,18.13,17.25,20.34,1014,61,5.14,320,40,0.0,0.0,2,220.3,0.31,1.56,94.41,1.36,2.56,4.3,0.45,11,10,2,2022,4,17,13,35
Porto,41.14961,-8.61099,15,15,31,31,Clouds,scattered clouds,15.74,15.43,15.58,16.47,1018,79,4.12,250,40,0.0,0.0,2,223.64,0.29,1.39,97.28,1.94,3.2,5.38,0.0,0,0,2,2022,4,17,13,35
Faro,37.019356,-7.93044,28,28,148,148,Clouds,few clouds,17.87,17.72,16.07,18.41,1018,77,6.69,240,20,0.0,0.0,2,203.61,0.08,0.61,91.55,0.95,2.95,4.16,0.05,0,0,2,2022,4,17,13,35
Lisboa,38.7071,-9.13549,12,29,45,18,Clouds,scattered clouds,19.02,18.49,17.25,20.84,1013,58,4.63,310,40,0.0,0.0,2,220.3,0.31,1.56,94.41,1.36,2.56,4.3,0.45,17,27,2,2022,4,17,13,45
Porto,41.14961,-8.61099,15,15,31,31,Clouds,scattered clouds,15.74,15.43,15.58,16.47,1018,79,4.12,250,40,0.0,0.0,2,223.64,0.29,1.39,97.28,1.94,3.2,5.38,0.0,0,0,2,2022,4,17,13,45
Faro,37.019356,-7.93044,28,28,148,148,Clouds,few clouds,17.86,17.71,16.63,17.86,1018,77,8.23,240,20,0.0,0.0,2,203.61,0.08,0.61,91.55,0.95,2.95,4.16,0.05,0,0,2,2022,4,17,13,45
Lisboa,38.7071,-9.13549,10,28,54,19,Clouds,scattered clouds,19.02,18.49,17.25,20.84,1013,58,4.63,310,40,0.0,0.0,2,220.3,0.31,1.56,94.41,1.36,2.56,4.3,0.45,18,35,2,2022,4,17,13,55
Porto,41.14961,-8.61099,11,15,42,31,Clouds,scattered clouds,15.74,15.46,15.58,16.47,1018,80,4.12,250,40,0.0,0.0,2,223.64,0.29,1.39,97.28,1.94,3.2,5.38,0.0,4,11,2,2022,4,17,13,55
Faro,37.019356,-7.93044,28,28,148,148,Clouds,few clouds,17.86,17.71,16.63,17.86,1018,77,8.23,240,20,0.0,0.0,2,203.61,0.08,0.61,91.55,0.95,2.95,4.16,0.05,0,0,2,2022,4,17,13,55
Lisboa,38.7071,-9.13549,18,30,30,18,Clouds,scattered clouds,19.4,18.86,17.21,21.39,1012,56,4.63,310,40,0.0,0.0,2,220.3,0.31,1.56,94.41,1.36,2.56,4.3,0.45,12,12,2,2022,4,17,14,5
Porto,41.14961,-8.61099,15,15,31,31,Clouds,scattered clouds,16.58,16.28,15.58,17.9,1017,76,4.12,250,40,0.0,0.0,2,223.64,0.29,1.39,97.28,1.94,3.2,5.38,0.0,0,0,2,2022,4,17,14,5
Faro,37.019356,-7.93044,28,28,148,148,Clouds,few clouds,17.86,17.71,16.63,17.86,1018,77,8.23,240,20,0.0,0.0,2,203.61,0.08,0.61,91.55,0.95,2.95,4.16,0.05,0,0,2,2022,4,17,14,5
Lisboa,38.7071,-9.13549,20,30,27,18,Clouds,scattered clouds,19.24,18.71,17.75,21.39,1013,57,5.66,330,40,0.0,0.0,2,220.3,0.31,1.56,94.41,1.36,2.56,4.3,0.45,10,9,2,2022,4,17,14,15
Porto,41.14961,-8.61099,15,15,31,31,Clouds,broken clouds,15.62,15.3,15.47,16.27,1018,79,4.12,250,75,0.0,0.0,2,223.64,0.29,1.39,97.28,1.94,3.2,5.38,0.0,0,0,2,2022,4,17,14,15
Faro,37.019356,-7.93044,28,28,148,148,Clouds,few clouds,17.86,17.71,17.18,17.86,1018,77,8.23,240,20,0.0,0.0,2,203.61,0.08,0.61,91.55,0.95,2.95,4.16,0.05,0,0,2,2022,4,17,14,15
Lisboa,38.7071,-9.13549,12,30,45,18,Clouds,scattered clouds,19.12,18.6,17.75,20.9,1013,58,5.66,330,40,0.0,0.0,2,220.3,0.31,1.56,94.41,1.36,2.56,4.3,0.45,18,27,2,2022,4,17,14,25
Porto,41.14961,-8.61099,6,15,77,31,Clouds,broken clouds,16.89,16.62,15.47,18.45,1017,76,4.12,250,75,0.0,0.0,2,223.64,0.29,1.39,97.28,1.94,3.2,5.38,0.0,9,46,2,2022,4,17,14,25
Faro,37.019356,-7.93044,28,28,148,148,Clouds,few clouds,17.86,17.71,17.18,17.86,1018,77,8.23,240,20,0.0,0.0,2,203.61,0.08,0.61,91.55,0.95,2.95,4.16,0.05,0,0,2,2022,4,17,14,25
Lisboa,38.7071,-9.13549,10,29,54,18,Clouds,scattered clouds,19.3,18.77,17.75,21.39,1013,57,5.66,330,40,0.0,0.0,2,220.3,0.28,1.41,95.84,1.27,2.56,4.06,0.38,19,36,2,2022,4,17,14,35
Porto,41.14961,-8.61099,15,15,31,31,Clouds,broken clouds,16.91,16.61,15.49,18.47,1017,75,4.12,250,75,0.0,0.0,2,223.64,0.26,1.35,98.71,1.89,3.45,5.61,0.0,0,0,2,2022,4,17,14,35
Faro,37.019356,-7.93044,28,28,148,148,Clouds,few clouds,17.87,17.72,17.18,18.41,1018,77,8.23,240,20,0.0,0.0,2,205.28,0.07,0.5,94.41,0.94,2.77,3.67,0.08,0,0,2,2022,4,17,14,35
Lisboa,38.7071,-9.13549,8,28,68,19,Clouds,scattered clouds,19.51,18.98,17.75,20.9,1014,56,5.14,310,40,0.0,0.0,2,220.3,0.28,1.41,95.84,1.27,2.56,4.06,0.38,20,49,2,2022,4,17,14,45
Porto,41.14961,-8.61099,15,15,31,31,Clouds,broken clouds,16.85,16.55,15.47,17.94,1017,75,3.6,270,75,0.0,0.0,2,223.64,0.26,1.35,98.71,1.89,3.45,5.61,0.0,0,0,2,2022,4,17,14,45
Faro,37.019356,-7.93044,28,28,148,148,Clouds,few clouds,17.88,17.73,17.74,18.97,1017,77,7.72,240,20,0.0,0.0,2,205.28,0.07,0.5,94.41,0.94,2.77,3.67,0.08,0,0,2,2022,4,17,14,45
Lisboa,38.7071,-9.13549,15,29,36,18,Clouds,scattered clouds,19.45,18.91,17.75,20.9,1014,56,5.14,310,40,0.0,0.0,2,220.3,0.28,1.41,95.84,1.27,2.56,4.06,0.38,14,18,2,2022,4,17,14,55
Porto,41.14961,-8.61099,15,15,31,31,Clouds,broken clouds,16.85,16.55,15.47,17.9,1017,75,3.6,270,75,0.0,0.0,2,223.64,0.26,1.35,98.71,1.89,3.45,5.61,0.0,0,0,2,2022,4,17,14,55
Faro,37.019356,-7.93044,28,28,148,148,Clouds,few clouds,17.89,17.75,17.86,19.52,1017,77,7.72,240,20,0.0,0.0,2,205.28,0.07,0.5,94.41,0.94,2.77,3.67,0.08,0,0,2,2022,4,17,14,55
Lisboa,38.7071,-9.13549,10,29,54,18,Clouds,scattered clouds,18.91,18.34,17.76,19.78,1012,57,5.14,310,40,0.0,0.0,2,220.3,0.28,1.41,95.84,1.27,2.56,4.06,0.38,19,36,2,2022,4,17,15,6
Porto,41.14961,-8.61099,15,15,31,31,Clouds,broken clouds,16.77,16.49,15.73,17.94,1017,76,4.02,249,75,0.0,8.05,2,223.64,0.26,1.35,98.71,1.89,3.45,5.61,0.0,0,0,2,2022,4,17,15,6
Faro,37.019356,-7.93044,28,28,148,148,Clouds,few clouds,17.88,17.73,17.86,19.4,1017,77,7.72,240,20,0.0,0.0,2,205.28,0.07,0.5,94.41,0.94,2.77,3.67,0.08,0,0,2,2022,4,17,15,6
Lisboa,38.7071,-9.13549,10,29,54,18,Clouds,scattered clouds,19.22,18.66,17.75,20.9,1014,56,6.69,310,40,0.0,0.0,2,220.3,0.28,1.41,95.84,1.27,2.56,4.06,0.38,19,36,2,2022,4,17,15,16
Porto,41.14961,-8.61099,15,15,31,31,Clouds,broken clouds,17.15,16.83,16.47,17.94,1017,73,3.6,280,75,0.0,0.0,2,223.64,0.26,1.35,98.71,1.89,3.45,5.61,0.0,0,0,2,2022,4,17,15,16
Faro,37.019356,-7.93044,21,28,198,148,Clouds,few clouds,17.87,17.72,17.86,18.41,1017,77,7.72,240,20,0.0,0.0,2,205.28,0.07,0.5,94.41,0.94,2.77,3.67,0.08,7,50,2,2022,4,17,15,16
Lisboa,38.7071,-9.13549,8,31,68,17,Clouds,scattered clouds,19.29,18.74,17.75,20.9,1014,56,6.69,310,40,0.0,0.0,2,220.3,0.28,1.41,95.84,1.27,2.56,4.06,0.38,23,51,2,2022,4,17,15,26
Porto,41.14961,-8.61099,11,15,42,31,Clouds,broken clouds,17.15,16.83,16.47,17.94,1017,73,3.6,280,75,0.0,0.0,2,223.64,0.26,1.35,98.71,1.89,3.45,5.61,0.0,4,11,2,2022,4,17,15,26
Faro,37.019356,-7.93044,22,28,189,148,Clouds,few clouds,17.86,17.71,17.74,17.86,1017,77,8.23,240,20,0.0,0.0,2,205.28,0.07,0.5,94.41,0.94,2.77,3.67,0.08,6,41,2,2022,4,17,15,26
Lisboa,38.7071,-9.13549,8,30,68,18,Clouds,scattered clouds,19.2,18.66,17.75,20.9,1013,57,6.69,310,40,0.0,0.0,2,220.3,0.29,1.44,95.84,1.28,2.71,4.01,0.35,22,50,2,2022,4,17,15,36
Porto,41.14961,-8.61099,5,16,93,29,Clouds,broken clouds,17.04,16.73,16.21,18.01,1017,74,3.6,280,75,0.0,0.0,2,226.97,0.27,1.39,100.14,1.97,3.56,5.81,0.0,11,64,2,2022,4,17,15,36
Faro,37.019356,-7.93044,28,28,148,148,Clouds,few clouds,17.87,17.72,17.74,18.41,1017,77,8.23,240,20,0.0,0.0,2,205.28,0.07,0.47,97.28,1.06,3.02,3.91,0.08,0,0,2,2022,4,17,15,36
Lisboa,38.7071,-9.13549,9,29,60,18,Clouds,scattered clouds,19.2,18.66,17.75,20.9,1013,57,6.69,310,40,0.0,0.0,2,220.3,0.29,1.44,95.84,1.28,2.71,4.01,0.35,20,42,2,2022,4,17,15,46
Porto,41.14961,-8.61099,10,14,46,33,Clouds,broken clouds,16.97,16.63,16.13,17.9,1018,73,3.6,280,75,0.0,0.0,2,226.97,0.27,1.39,100.14,1.97,3.56,5.81,0.0,4,13,2,2022,4,17,15,46
Faro,37.019356,-7.93044,28,28,148,148,Clouds,few clouds,17.87,17.72,17.86,18.41,1017,77,8.75,240,20,0.0,0.0,2,205.28,0.07,0.47,97.28,1.06,3.02,3.91,0.08,0,0,2,2022,4,17,15,46
Lisboa,38.7071,-9.13549,7,28,78,19,Clouds,scattered clouds,19.05,18.47,17.75,20.9,1013,56,6.69,320,40,0.0,0.0,2,220.3,0.29,1.44,95.84,1.28,2.71,4.01,0.35,21,59,2,2022,4,17,15,56
Porto,41.14961,-8.61099,12,15,38,31,Clouds,broken clouds,16.97,16.63,16.13,17.9,1018,73,3.6,280,75,0.0,0.0,2,226.97,0.27,1.39,100.14,1.97,3.56,5.81,0.0,3,7,2,2022,4,17,15,56
Faro,37.019356,-7.93044,22,27,189,154,Clouds,few clouds,17.87,17.72,17.86,19.4,1017,77,8.75,240,20,0.0,0.0,2,205.28,0.07,0.47,97.28,1.06,3.02,3.91,0.08,5,35,2,2022,4,17,15,56
Lisboa,38.7071,-9.13549,10,30,54,18,Clouds,scattered clouds,18.81,18.18,17.21,20.28,1012,55,6.69,320,40,0.0,0.0,2,220.3,0.29,1.44,95.84,1.28,2.71,4.01,0.35,20,36,2,2022,4,17,16,6
Porto,41.14961,-8.61099,11,15,42,31,Clouds,broken clouds,17.2,16.88,16.69,17.94,1017,73,3.6,280,75,0.0,0.0,2,226.97,0.27,1.39,100.14,1.97,3.56,5.81,0.0,4,11,2,2022,4,17,16,6
Faro,37.019356,-7.93044,28,28,148,148,Clouds,few clouds,17.87,17.72,17.86,19.4,1017,77,8.75,240,20,0.0,0.0,2,205.28,0.07,0.47,97.28,1.06,3.02,3.91,0.08,0,0,2,2022,4,17,16,6
Lisboa,38.7071,-9.13549,8,28,68,19,Clouds,scattered clouds,19.04,18.49,16.65,20.92,1013,57,6.69,330,40,0.0,0.0,2,220.3,0.29,1.44,95.84,1.28,2.71,4.01,0.35,20,49,2,2022,4,17,16,16
Porto,41.14961,-8.61099,7,15,66,31,Clouds,broken clouds,17.2,16.88,16.69,17.94,1017,73,3.6,280,75,0.0,0.0,2,226.97,0.27,1.39,100.14,1.97,3.56,5.81,0.0,8,35,2,2022,4,17,16,16
Faro,37.019356,-7.93044,28,28,148,148,Clouds,scattered clouds,17.87,17.72,17.86,19.4,1017,77,8.75,250,40,0.0,0.0,2,205.28,0.07,0.47,97.28,1.06,3.02,3.91,0.08,0,0,2,2022,4,17,16,16
Lisboa,38.7071,-9.13549,7,30,78,18,Clouds,scattered clouds,19.15,18.58,17.21,20.92,1013,56,6.69,330,40,0.0,0.0,2,220.3,0.29,1.44,95.84,1.28,2.71,4.01,0.35,23,60,2,2022,4,17,16,26
Porto,41.14961,-8.61099,5,13,93,35,Clouds,scattered clouds,17.32,16.96,16.47,17.94,1017,71,3.6,290,40,0.0,0.0,2,226.97,0.27,1.39,100.14,1.97,3.56,5.81,0.0,8,58,2,2022,4,17,16,26
Faro,37.019356,-7.93044,22,28,189,148,Clouds,scattered clouds,17.88,17.73,17.86,19.4,1017,77,8.75,250,40,0.0,0.0,2,205.28,0.07,0.47,97.28,1.06,3.02,3.91,0.08,6,41,2,2022,4,17,16,26
Lisboa,38.7071,-9.13549,15,29,36,18,Clouds,scattered clouds,19.19,18.63,17.21,20.92,1013,56,6.69,330,40,0.0,0.0,2,216.96,0.31,1.59,95.84,1.31,3.07,4.52,0.38,14,18,2,2022,4,17,16,36
Porto,41.14961,-8.61099,7,15,66,31,Clouds,scattered clouds,17.15,16.8,16.47,17.9,1018,72,3.6,290,40,0.0,0.0,2,226.97,0.26,1.44,101.57,1.97,3.68,6.04,0.0,8,35,2,2022,4,17,16,36
Faro,37.019356,-7.93044,28,28,148,148,Clouds,scattered clouds,17.89,17.75,17.86,19.96,1017,77,8.75,250,40,0.0,0.0,2,205.28,0.08,0.54,100.14,1.15,3.35,4.34,0.09,0,0,2,2022,4,17,16,36
Lisboa,38.7071,-9.13549,7,29,78,18,Clouds,scattered clouds,19.04,18.46,16.65,20.92,1013,56,6.17,320,40,0.0,0.0,2,216.96,0.31,1.59,95.84,1.31,3.07,4.52,0.38,22,60,2,2022,4,17,16,46
Porto,41.14961,-8.61099,11,14,42,33,Clouds,scattered clouds,17.15,16.8,16.47,17.9,1018,72,3.6,290,40,0.0,0.0,2,226.97,0.26,1.44,101.57,1.97,3.68,6.04,0.0,3,9,2,2022,4,17,16,46
